RH,Temperature,"_id","_index","_score","_type","all_emission",date,device,"device.keyword",emission,"emission_voc",id,"max_voc",methane,operator,region,"short_name","short_name.keyword",site,status,"status.keyword","wind_direction","wind_direction_std","wind_speed"
"36.6",26,"Site Map",methanemizer,"-","_doc","-","Oct 24, 2021 @ 22:15","Stanford-8","Stanford-8",0,0,"Stanford:2021-10-25T04:15","0.545","3.49",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,176,"7.2","2.9"
"35.7",26,"Site Map",methanemizer,"-","_doc","-","Oct 24, 2021 @ 22:00","Stanford-6","Stanford-6",0,0,"Stanford:2021-10-25T04:00","0.534","3.56",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,181,5,"2.9"
"35.6","25.6","Site Map",methanemizer,"-","_doc","-","Oct 24, 2021 @ 21:45","Stanford-2","Stanford-2",0,0,"Stanford:2021-10-25T03:45","0.525","3.31",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,170,"8.2",2
"35.8","25.3","Site Map",methanemizer,"-","_doc","-","Oct 24, 2021 @ 21:30","Stanford-2","Stanford-2",0,0,"Stanford:2021-10-25T03:30","0.525","3.35",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,165,"6.9",2
"32.9",26,"Site Map",methanemizer,"-","_doc","-","Oct 24, 2021 @ 20:45","Stanford-2","Stanford-2",0,0,"Stanford:2021-10-25T02:45","0.511","3.16",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,164,5,"2.3"
"32.9","26.2","Site Map",methanemizer,"-","_doc","-","Oct 24, 2021 @ 20:30","Stanford-6","Stanford-6",0,0,"Stanford:2021-10-25T02:30","0.549","3.41",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,193,"6.9","2.5"
"31.4","27.5","Site Map",methanemizer,"-","_doc","-","Oct 24, 2021 @ 20:00","Stanford-3","Stanford-3",0,0,"Stanford:2021-10-25T02:00","0.52","3.18",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,195,"7.2","2.1"
"31.1","27.6","Site Map",methanemizer,"-","_doc","-","Oct 24, 2021 @ 19:45","Stanford-6","Stanford-6",0,0,"Stanford:2021-10-25T01:45","0.568","3.36",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,193,8,"1.8"
"28.6","28.8","Site Map",methanemizer,"-","_doc","-","Oct 24, 2021 @ 19:30","Stanford-3","Stanford-3",0,0,"Stanford:2021-10-25T01:30","0.574","3.13",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,215,"4.4","1.6"
"26.8","29.3","Site Map",methanemizer,"-","_doc","-","Oct 24, 2021 @ 19:15","Stanford-6","Stanford-6",0,0,"Stanford:2021-10-25T01:15","0.511","3.11",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,192,"5.4","3.2"
"25.6","29.8","Site Map",methanemizer,"-","_doc","-","Oct 24, 2021 @ 19:00","Stanford-6","Stanford-6",0,0,"Stanford:2021-10-25T01:00","0.511","3.06",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,195,"5.6","3.2"
"23.9","30.7","Site Map",methanemizer,"-","_doc","-","Oct 24, 2021 @ 18:45","Stanford-6","Stanford-6",0,0,"Stanford:2021-10-25T00:45","0.535","2.95",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,194,"7.6","3.5"
"22.4","31.6","Site Map",methanemizer,"-","_doc","-","Oct 24, 2021 @ 18:30","Stanford-6","Stanford-6",0,0,"Stanford:2021-10-25T00:30","0.551","2.92",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,187,"6.7","3.8"
"20.2","32.2","Site Map",methanemizer,"-","_doc","-","Oct 24, 2021 @ 18:15","Stanford-9","Stanford-9",0,0,"Stanford:2021-10-25T00:15","0.548","2.61",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,187,"8.3","4.5"
"18.4","32.8","Site Map",methanemizer,"-","_doc","-","Oct 24, 2021 @ 18:00","Stanford-9","Stanford-9",0,0,"Stanford:2021-10-25T00:00","0.55","2.48",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,190,"5.7","5.6"
"17.5","33.3","Site Map",methanemizer,"-","_doc","-","Oct 24, 2021 @ 17:45","Stanford-5","Stanford-5",0,0,"Stanford:2021-10-24T23:45","0.566","2.56",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,183,7,"4.9"
17,"33.7","Site Map",methanemizer,"-","_doc","-","Oct 24, 2021 @ 17:30","Stanford-9","Stanford-9",0,0,"Stanford:2021-10-24T23:30","0.566","2.35",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,183,"10.4","5.4"
"16.3","34.1","Site Map",methanemizer,"-","_doc","-","Oct 24, 2021 @ 17:15","Stanford-9","Stanford-9",0,0,"Stanford:2021-10-24T23:15","0.567","2.36",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,190,"8.5","5.4"
"19.5",34,"Site Map",methanemizer,"-","_doc","-","Oct 24, 2021 @ 16:45","Stanford-9","Stanford-9",0,0,"Stanford:2021-10-24T22:45","0.647","2.59",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,257,"10.1","3.5"
"18.8","34.2","Site Map",methanemizer,"-","_doc","-","Oct 24, 2021 @ 16:30","Stanford-9","Stanford-9",0,0,"Stanford:2021-10-24T22:30","0.635","2.58",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,225,"7.2","4.9"
"19.1","34.4","Site Map",methanemizer,"-","_doc","-","Oct 24, 2021 @ 16:15","Stanford-9","Stanford-9",0,0,"Stanford:2021-10-24T22:15","0.644","2.6",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,242,"14.2","4.8"
"18.7","34.6","Site Map",methanemizer,"-","_doc","-","Oct 24, 2021 @ 16:00","Stanford-9","Stanford-9",0,0,"Stanford:2021-10-24T22:00","0.648","2.58",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,232,14,"3.9"
"19.4","34.6","Site Map",methanemizer,"-","_doc","-","Oct 24, 2021 @ 15:45","Stanford-9","Stanford-9",0,0,"Stanford:2021-10-24T21:45","0.664","2.63",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,243,"9.5","3.6"
"20.2","34.5","Site Map",methanemizer,"-","_doc","-","Oct 24, 2021 @ 15:30","Stanford-8","Stanford-8",0,0,"Stanford:2021-10-24T21:30","0.683","2.83",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,217,11,"4.6"
"20.4","34.6","Site Map",methanemizer,"-","_doc","-","Oct 24, 2021 @ 15:15","Stanford-9","Stanford-9",0,0,"Stanford:2021-10-24T21:15","0.709","2.66",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,242,"13.4","3.1"
"20.1","34.7","Site Map",methanemizer,"-","_doc","-","Oct 24, 2021 @ 15:00","Stanford-9","Stanford-9",0,0,"Stanford:2021-10-24T21:00","0.707","2.73",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,274,"17.8","2.8"
"21.7","34.2","Site Map",methanemizer,"-","_doc","-","Oct 24, 2021 @ 14:45","Stanford-9","Stanford-9",0,0,"Stanford:2021-10-24T20:45","0.706","2.72",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,327,"19.4","1.5"
"21.8","33.5","Site Map",methanemizer,"-","_doc","-","Oct 24, 2021 @ 14:00","Stanford-3","Stanford-3",0,0,"Stanford:2021-10-24T20:00","0.652","2.83",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,218,10,"3.1"
"21.9","32.8","Site Map",methanemizer,"-","_doc","-","Oct 24, 2021 @ 13:45","Stanford-9","Stanford-9",0,0,"Stanford:2021-10-24T19:45","0.63","2.69",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,210,"13.4","1.8"
21,"32.6","Site Map",methanemizer,"-","_doc","-","Oct 24, 2021 @ 13:30","Stanford-9","Stanford-9",0,0,"Stanford:2021-10-24T19:30","0.593","2.64",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,262,"14.2","1.9"
22,"31.4","Site Map",methanemizer,"-","_doc","-","Oct 24, 2021 @ 13:15","Stanford-9","Stanford-9",0,0,"Stanford:2021-10-24T19:15","0.638","2.67",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,229,"29.3","0.9"
"21.6","31.6","Site Map",methanemizer,"-","_doc","-","Oct 24, 2021 @ 13:00","Stanford-9","Stanford-9",0,0,"Stanford:2021-10-24T19:00","0.568","2.66",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,250,"8.6","2.4"
"23.2","31.7","Site Map",methanemizer,"-","_doc","0, 0, 0.859, 0, 0, 0, 0, 0, 0","Oct 24, 2021 @ 12:45","Stanford-3","Stanford-3","0.86",0,"Stanford:2021-10-24T18:45","0.72","3.47",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,228,"8.7","2.1"
"26.2","31.3","Site Map",methanemizer,"-","_doc","0, 0, 205.601, 0, 0, 0, 0, 0, 0","Oct 24, 2021 @ 12:30","Stanford-3","Stanford-3","205.6",2,"Stanford:2021-10-24T18:30","1.033","114.15",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,255,16,"1.9"
"26.9","31.7","Site Map",methanemizer,"-","_doc","0, 86.903, 474.703, 228.632, 0, 0, 0, 0, 0","Oct 24, 2021 @ 12:15","Stanford-3","Stanford-3","474.7",6,"Stanford:2021-10-24T18:15","0.976","138.12",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,252,11,"2.5"
"27.6","31.2","Site Map",methanemizer,"-","_doc","61.436, 0, 0, 0, 0, 0, 0, 0, 0","Oct 24, 2021 @ 12:00","Stanford-1","Stanford-1","61.44",0,"Stanford:2021-10-24T18:00","0.817","85.67",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,187,"19.9","1.1"
"28.8","30.6","Site Map",methanemizer,"-","_doc","0, 0.016, 0, 0, 0, 0, 0, 0, 0","Oct 24, 2021 @ 11:45","Stanford-3","Stanford-3",0,1,"Stanford:2021-10-24T17:45","0.867","3.33",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,209,"8.5","2.4"
"28.3","30.1","Site Map",methanemizer,"-","_doc","0, 0.253, 207.061, 0, 0, 0, 0, 0, 0","Oct 24, 2021 @ 11:30","Stanford-3","Stanford-3","207.06",2,"Stanford:2021-10-24T17:30","1.184","139.46",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,226,"15.7","2.1"
"28.5","29.6","Site Map",methanemizer,"-","_doc","0, 0, 138.154, 0, 330.877, 0, 0, 0, 0","Oct 24, 2021 @ 11:15","Stanford-5","Stanford-5","330.88",5,"Stanford:2021-10-24T17:15","1.7","134.61",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,260,"14.2","1.5"
"31.1","28.9","Site Map",methanemizer,"-","_doc","0, 0, 0, 11.63, 314.157, 0, 0, 0, 0","Oct 24, 2021 @ 11:00","Stanford-5","Stanford-5","314.16",1,"Stanford:2021-10-24T17:00","0.925","79.49",Stanford,Desert,"(empty)","(empty)",Stanford,OK,OK,267,"13.7","1.8"
